user_id,item_id,rating,timestamp,is_attack
864,299,3,2020-04-15,0
769,473,5,2020-07-14,0
144,464,4,2020-12-15,0
1447,470,5,2020-09-16,0
933,62,5,2020-10-01,0
1882,284,4,2020-03-10,0
378,278,4,2020-06-28,0
1287,182,2,2020-07-23,0
423,248,5,2020-06-07,0
1967,99,5,2020-04-21,0
307,165,3,2020-02-05,0
111,86,5,2020-09-25,0
164,302,2,2020-08-25,0
533,166,2,2020-01-30,0
1937,105,2,2020-11-25,0
1702,349,2,2020-11-22,0
518,196,1,2020-02-15,0
529,396,1,2020-09-20,0
73,415,1,2020-04-11,0
334,334,1,2020-06-24,0
574,295,3,2020-03-24,0
1038,354,1,2020-11-14,0
1415,478,5,2020-06-28,0
462,81,5,2020-01-24,0
1191,269,4,2020-03-10,0
1341,375,1,2020-07-07,0
256,216,2,2020-02-01,0
1164,160,3,2020-09-16,0
1751,278,5,2020-04-07,0
916,29,2,2020-05-27,0
655,66,1,2020-12-22,0
569,487,4,2020-10-07,0
1302,235,3,2020-12-18,0
398,127,1,2020-07-27,0
947,185,1,2020-06-20,0
1283,204,4,2020-05-14,0
1581,8,1,2020-10-15,0
339,387,1,2020-04-15,0
1825,474,5,2020-03-28,0
1486,482,1,2020-11-06,0
1672,272,5,2020-07-06,0
1676,130,4,2020-01-04,0
1514,475,2,2020-01-24,0
1801,228,5,2020-05-04,0
1707,233,3,2020-10-01,0
587,307,5,2020-06-06,0
1837,203,5,2020-05-28,0
74,379,5,2020-10-30,0
1085,57,2,2020-04-17,0
1210,474,5,2020-02-17,0
1854,267,2,2020-09-10,0
956,357,5,2020-01-25,0
1981,387,5,2020-02-18,0
845,439,2,2020-02-04,0
216,208,5,2020-05-05,0
474,367,5,2020-12-21,0
89,41,5,2020-06-07,0
1225,365,2,2020-11-27,0
287,90,1,2020-05-04,0
500,125,4,2020-04-12,0
1384,423,3,2020-07-23,0
1037,427,5,2020-10-30,0
1628,426,3,2020-02-22,0
1953,2,4,2020-09-02,0
388,137,4,2020-12-17,0
1822,65,4,2020-12-12,0
324,420,3,2020-03-27,0
1056,67,3,2020-07-10,0
1236,87,4,2020-12-16,0
1131,239,1,2020-02-22,0
1353,48,1,2020-04-23,0
1473,94,1,2020-05-11,0
178,394,1,2020-12-29,0
961,197,1,2020-11-20,0
1107,156,5,2020-09-09,0
1910,71,4,2020-10-09,0
1799,245,5,2020-03-01,0
923,470,3,2020-01-07,0
187,3,5,2020-05-04,0
1038,447,2,2020-01-13,0
629,239,2,2020-01-30,0
1557,408,4,2020-04-27,0
851,422,3,2020-07-11,0
398,345,3,2020-06-16,0
376,488,2,2020-08-31,0
1604,94,3,2020-03-17,0
1194,0,2,2020-09-30,0
47,136,1,2020-08-22,0
1928,255,3,2020-06-21,0
505,129,2,2020-01-16,0
1662,372,5,2020-07-21,0
133,258,4,2020-03-06,0
479,350,3,2020-12-07,0
1730,113,1,2020-09-10,0
1920,427,5,2020-06-03,0
485,431,3,2020-01-12,0
66,29,2,2020-05-14,0
1313,31,5,2020-02-08,0
1887,426,3,2020-07-24,0
1922,429,3,2020-12-02,0
1519,258,1,2020-03-14,0
372,318,2,2020-11-18,0
870,189,2,2020-10-28,0
822,429,3,2020-12-18,0
995,281,3,2020-06-14,0
1813,25,5,2020-03-13,0
1138,50,1,2020-06-19,0
1803,2,2,2020-12-03,0
1836,382,3,2020-06-15,0
1458,264,3,2020-05-30,0
267,115,2,2020-12-25,0
1352,332,2,2020-07-27,0
902,272,2,2020-01-24,0
257,482,5,2020-04-01,0
1184,148,5,2020-02-22,0
813,44,1,2020-09-18,0
1842,233,3,2020-12-03,0
1972,402,5,2020-01-25,0
394,201,1,2020-02-05,0
1497,222,5,2020-01-18,0
1211,401,1,2020-05-21,0
1159,449,3,2020-03-19,0
443,417,4,2020-03-02,0
128,498,5,2020-10-24,0
1280,479,4,2020-02-23,0
1710,99,1,2020-06-26,0
812,329,3,2020-10-28,0
1146,243,3,2020-01-06,0
1044,189,1,2020-04-12,0
855,465,3,2020-11-13,0
1386,484,3,2020-06-29,0
1687,55,2,2020-01-22,0
579,184,2,2020-03-06,0
263,224,3,2020-02-07,0
1002,122,4,2020-10-27,0
832,481,3,2020-05-12,0
873,393,4,2020-03-22,0
1593,148,5,2020-05-10,0
68,344,2,2020-11-15,0
176,71,1,2020-11-24,0
1183,69,1,2020-08-19,0
1556,134,3,2020-01-08,0
1992,283,2,2020-02-16,0
977,341,2,2020-01-10,0
1393,288,3,2020-09-26,0
1963,301,5,2020-06-12,0
1548,271,5,2020-08-31,0
1829,485,2,2020-02-07,0
1894,55,1,2020-02-28,0
588,427,3,2020-08-05,0
1918,54,1,2020-03-25,0
1533,213,3,2020-11-09,0
292,48,3,2020-10-01,0
128,28,1,2020-04-28,0
691,424,5,2020-11-22,0
1208,133,1,2020-01-22,0
1264,76,4,2020-01-04,0
1863,447,5,2020-05-07,0
556,217,3,2020-05-15,0
679,480,5,2020-04-02,0
1028,155,5,2020-12-25,0
1104,246,5,2020-05-16,0
1409,62,3,2020-04-25,0
624,30,2,2020-01-03,0
1842,242,1,2020-01-10,0
1596,493,2,2020-05-01,0
686,473,1,2020-02-07,0
701,78,1,2020-12-03,0
1984,189,3,2020-01-17,0
1406,367,4,2020-10-22,0
720,344,1,2020-04-24,0
99,372,1,2020-12-14,0
138,315,4,2020-11-29,0
1325,293,5,2020-01-17,0
1857,455,4,2020-03-14,0
1798,483,1,2020-12-26,0
515,412,1,2020-08-19,0
958,312,3,2020-03-05,0
832,102,5,2020-06-06,0
1247,288,4,2020-08-02,0
438,427,1,2020-07-27,0
1524,462,2,2020-08-14,0
374,499,4,2020-04-02,0
1483,64,1,2020-01-10,0
913,302,2,2020-10-31,0
1479,277,2,2020-08-05,0
1416,404,4,2020-04-16,0
1413,247,1,2020-03-11,0
663,456,3,2020-08-02,0
367,50,2,2020-05-22,0
1442,35,4,2020-06-15,0
1771,259,2,2020-09-18,0
1208,157,3,2020-08-28,0
1514,201,2,2020-04-26,0
1119,233,2,2020-03-07,0
1911,217,1,2020-08-06,0
785,370,3,2020-11-27,0
1879,452,3,2020-10-30,0
413,14,3,2020-12-19,0
1946,83,1,2020-12-17,0
1859,260,5,2020-05-15,0
1813,105,5,2020-03-19,0
388,66,5,2020-03-14,0
1028,406,2,2020-01-25,0
775,478,5,2020-01-02,0
277,327,4,2020-11-15,0
605,18,2,2020-09-10,0
1972,220,1,2020-02-21,0
174,337,4,2020-12-18,0
1414,114,4,2020-01-01,0
62,247,2,2020-01-19,0
30,332,1,2020-01-24,0
836,470,3,2020-06-09,0
1278,58,2,2020-06-08,0
954,219,5,2020-06-17,0
1547,456,2,2020-05-18,0
96,146,1,2020-02-11,0
865,198,4,2020-01-02,0
1957,287,2,2020-04-14,0
1535,391,2,2020-08-09,0
330,104,4,2020-05-06,0
1288,199,4,2020-01-15,0
225,471,1,2020-04-14,0
744,492,3,2020-10-03,0
772,380,3,2020-12-06,0
451,368,1,2020-07-08,0
883,418,1,2020-10-03,0
1871,494,2,2020-04-30,0
1915,398,2,2020-08-03,0
1847,48,4,2020-05-08,0
1856,27,4,2020-05-27,0
431,327,1,2020-08-05,0
562,426,1,2020-03-14,0
1483,424,5,2020-01-12,0
238,359,1,2020-09-26,0
1825,47,5,2020-07-27,0
1570,118,1,2020-11-10,0
753,497,4,2020-09-08,0
914,242,2,2020-03-09,0
402,106,5,2020-06-28,0
11,338,4,2020-02-05,0
1149,62,4,2020-03-22,0
1008,306,3,2020-02-03,0
751,96,1,2020-05-25,0
1660,188,1,2020-12-14,0
108,4,1,2020-01-24,0
220,447,3,2020-10-20,0
1952,9,5,2020-08-02,0
1017,125,3,2020-10-06,0
87,454,2,2020-01-21,0
1171,244,2,2020-08-04,0
430,483,4,2020-08-19,0
1767,241,5,2020-03-06,0
971,377,4,2020-10-05,0
780,208,1,2020-08-07,0
1792,366,4,2020-08-16,0
1654,439,2,2020-01-20,0
1473,35,4,2020-07-07,0
1201,95,3,2020-01-20,0
675,381,1,2020-05-22,0
61,241,3,2020-04-02,0
1626,132,3,2020-12-07,0
1442,117,2,2020-01-01,0
722,262,4,2020-11-27,0
1235,86,1,2020-12-15,0
1722,60,5,2020-04-04,0
785,40,3,2020-09-02,0
1667,448,1,2020-05-02,0
1678,181,2,2020-08-18,0
533,401,2,2020-10-18,0
275,399,3,2020-02-24,0
1601,226,2,2020-09-09,0
1220,129,3,2020-11-07,0
723,189,2,2020-08-13,0
757,55,4,2020-11-01,0
1432,339,1,2020-02-22,0
1421,443,4,2020-07-22,0
1135,324,2,2020-01-16,0
950,349,3,2020-06-14,0
1836,381,3,2020-10-06,0
370,157,5,2020-09-05,0
890,180,3,2020-03-18,0
918,372,2,2020-03-25,0
1718,182,4,2020-11-12,0
1134,333,3,2020-09-07,0
1156,99,5,2020-06-20,0
798,118,5,2020-06-23,0
541,54,1,2020-07-14,0
1476,40,5,2020-11-25,0
218,207,5,2020-08-15,0
84,172,5,2020-12-25,0
1022,172,4,2020-03-24,0
684,182,3,2020-05-12,0
1013,379,2,2020-10-19,0
1292,348,5,2020-01-25,0
1676,471,4,2020-09-03,0
1863,443,1,2020-04-24,0
1918,188,4,2020-01-26,0
565,169,3,2020-01-11,0
1562,349,3,2020-10-16,0
549,444,5,2020-11-16,0
386,450,4,2020-11-03,0
285,185,5,2020-05-22,0
1445,205,1,2020-08-28,0
1543,71,3,2020-10-14,0
94,156,1,2020-11-26,0
1836,268,3,2020-10-01,0
1689,52,3,2020-08-27,0
136,254,4,2020-08-11,0
1203,181,3,2020-08-30,0
1119,196,3,2020-09-25,0
1194,412,3,2020-06-18,0
158,446,2,2020-03-22,0
1080,6,4,2020-02-02,0
503,114,3,2020-01-04,0
2000,355,5,2020-02-24,1
2000,8,3,2020-02-24,1
2000,144,1,2020-02-24,1
2000,96,4,2020-02-24,1
2000,141,4,2020-02-24,1
2000,26,3,2020-02-24,1
2000,130,1,2020-02-24,1
2000,137,1,2020-02-24,1
2000,412,1,2020-02-24,1
2000,499,5,2020-02-24,1
2000,486,1,2020-02-24,1
2000,443,4,2020-02-24,1
2000,409,1,2020-02-24,1
2001,355,5,2020-02-26,1
2001,183,3,2020-02-26,1
2001,291,2,2020-02-26,1
2001,35,1,2020-02-26,1
2001,149,1,2020-02-26,1
2001,68,1,2020-02-26,1
2001,292,3,2020-02-26,1
2001,71,2,2020-02-26,1
2001,362,5,2020-02-26,1
2001,83,4,2020-02-26,1
2001,298,4,2020-02-26,1
2001,292,2,2020-02-26,1
2001,222,1,2020-02-26,1
2002,355,5,2020-02-27,1
2002,215,5,2020-02-27,1
2002,168,1,2020-02-27,1
2002,425,2,2020-02-27,1
2002,257,4,2020-02-27,1
2002,391,5,2020-02-27,1
2002,13,1,2020-02-27,1
2002,76,5,2020-02-27,1
2002,407,2,2020-02-27,1
2002,465,5,2020-02-27,1
2002,447,2,2020-02-27,1
2002,159,4,2020-02-27,1
2002,312,5,2020-02-27,1
2003,355,5,2020-02-23,1
2003,307,2,2020-02-23,1
2003,162,4,2020-02-23,1
2003,178,1,2020-02-23,1
2003,492,2,2020-02-23,1
2003,238,4,2020-02-23,1
2003,33,3,2020-02-23,1
2003,450,5,2020-02-23,1
2003,223,3,2020-02-23,1
2003,412,4,2020-02-23,1
2003,453,5,2020-02-23,1
2003,42,1,2020-02-23,1
2003,28,2,2020-02-23,1
2004,355,5,2020-02-23,1
2004,30,5,2020-02-23,1
2004,161,1,2020-02-23,1
2004,356,4,2020-02-23,1
2004,253,2,2020-02-23,1
2004,11,3,2020-02-23,1
2004,197,5,2020-02-23,1
2004,244,2,2020-02-23,1
2004,365,5,2020-02-23,1
2004,162,5,2020-02-23,1
2004,133,1,2020-02-23,1
2004,67,3,2020-02-23,1
2004,21,3,2020-02-23,1
2005,355,5,2020-02-26,1
2005,299,3,2020-02-26,1
2005,469,4,2020-02-26,1
2005,489,4,2020-02-26,1
2005,248,1,2020-02-26,1
2005,33,4,2020-02-26,1
2005,72,5,2020-02-26,1
2005,211,2,2020-02-26,1
2005,219,3,2020-02-26,1
2005,274,1,2020-02-26,1
2005,15,3,2020-02-26,1
2005,105,1,2020-02-26,1
2005,73,2,2020-02-26,1
2006,355,5,2020-02-25,1
2006,42,2,2020-02-25,1
2006,2,3,2020-02-25,1
2006,58,4,2020-02-25,1
2006,301,2,2020-02-25,1
2006,206,5,2020-02-25,1
2006,361,1,2020-02-25,1
2006,250,3,2020-02-25,1
2006,284,1,2020-02-25,1
2006,491,2,2020-02-25,1
2006,203,1,2020-02-25,1
2006,444,1,2020-02-25,1
2006,68,4,2020-02-25,1
2007,355,5,2020-02-26,1
2007,239,1,2020-02-26,1
2007,440,3,2020-02-26,1
2007,116,3,2020-02-26,1
2007,89,2,2020-02-26,1
2007,144,4,2020-02-26,1
2007,201,2,2020-02-26,1
2007,343,3,2020-02-26,1
2007,23,3,2020-02-26,1
2007,470,2,2020-02-26,1
2007,104,3,2020-02-26,1
2007,321,4,2020-02-26,1
2007,370,2,2020-02-26,1
2008,355,5,2020-02-27,1
2008,418,5,2020-02-27,1
2008,234,3,2020-02-27,1
2008,343,5,2020-02-27,1
2008,288,2,2020-02-27,1
2008,432,1,2020-02-27,1
2008,365,2,2020-02-27,1
2008,349,4,2020-02-27,1
2008,384,1,2020-02-27,1
2008,110,1,2020-02-27,1
2008,179,3,2020-02-27,1
2008,118,5,2020-02-27,1
2008,388,4,2020-02-27,1
2009,355,5,2020-02-23,1
2009,436,4,2020-02-23,1
2009,141,2,2020-02-23,1
2009,284,2,2020-02-23,1
2009,359,1,2020-02-23,1
2009,284,4,2020-02-23,1
2009,434,5,2020-02-23,1
2009,220,5,2020-02-23,1
2009,308,4,2020-02-23,1
2009,435,3,2020-02-23,1
2009,11,4,2020-02-23,1
2009,128,1,2020-02-23,1
2009,126,2,2020-02-23,1
2010,355,5,2020-02-25,1
2010,70,1,2020-02-25,1
2010,186,3,2020-02-25,1
2010,284,3,2020-02-25,1
2010,476,2,2020-02-25,1
2010,433,2,2020-02-25,1
2010,324,5,2020-02-25,1
2010,375,2,2020-02-25,1
2010,245,5,2020-02-25,1
2010,275,4,2020-02-25,1
2010,404,5,2020-02-25,1
2010,256,1,2020-02-25,1
2010,50,3,2020-02-25,1
2011,355,5,2020-02-25,1
2011,305,4,2020-02-25,1
2011,289,5,2020-02-25,1
2011,48,5,2020-02-25,1
2011,117,5,2020-02-25,1
2011,262,1,2020-02-25,1
2011,460,3,2020-02-25,1
2011,373,1,2020-02-25,1
2011,396,3,2020-02-25,1
2011,26,4,2020-02-25,1
2011,386,2,2020-02-25,1
2011,344,1,2020-02-25,1
2011,487,1,2020-02-25,1
2012,355,5,2020-02-27,1
2012,461,5,2020-02-27,1
2012,185,3,2020-02-27,1
2012,215,5,2020-02-27,1
2012,101,3,2020-02-27,1
2012,53,3,2020-02-27,1
2012,101,5,2020-02-27,1
2012,103,5,2020-02-27,1
2012,113,4,2020-02-27,1
2012,464,5,2020-02-27,1
2012,292,3,2020-02-27,1
2012,291,5,2020-02-27,1
2012,429,4,2020-02-27,1
2013,355,5,2020-02-23,1
2013,5,3,2020-02-23,1
2013,393,1,2020-02-23,1
2013,109,4,2020-02-23,1
2013,299,1,2020-02-23,1
2013,398,4,2020-02-23,1
2013,493,2,2020-02-23,1
2013,213,2,2020-02-23,1
2013,51,4,2020-02-23,1
2013,446,2,2020-02-23,1
2013,150,4,2020-02-23,1
2013,108,3,2020-02-23,1
2013,117,5,2020-02-23,1
2014,355,5,2020-02-26,1
2014,435,3,2020-02-26,1
2014,155,3,2020-02-26,1
2014,205,2,2020-02-26,1
2014,154,3,2020-02-26,1
2014,59,2,2020-02-26,1
2014,48,3,2020-02-26,1
2014,72,4,2020-02-26,1
2014,398,3,2020-02-26,1
2014,47,1,2020-02-26,1
2014,244,1,2020-02-26,1
2014,390,5,2020-02-26,1
2014,158,2,2020-02-26,1
2015,355,5,2020-02-26,1
2015,303,1,2020-02-26,1
2015,250,4,2020-02-26,1
2015,112,3,2020-02-26,1
2015,106,3,2020-02-26,1
2015,477,3,2020-02-26,1
2015,336,2,2020-02-26,1
2015,405,5,2020-02-26,1
2015,119,5,2020-02-26,1
2015,308,2,2020-02-26,1
2015,114,3,2020-02-26,1
2015,39,4,2020-02-26,1
2015,135,5,2020-02-26,1
2016,355,5,2020-02-27,1
2016,298,5,2020-02-27,1
2016,386,3,2020-02-27,1
2016,493,3,2020-02-27,1
2016,72,1,2020-02-27,1
2016,96,1,2020-02-27,1
2016,345,4,2020-02-27,1
2016,299,3,2020-02-27,1
2016,286,5,2020-02-27,1
2016,448,4,2020-02-27,1
2016,75,1,2020-02-27,1
2016,142,2,2020-02-27,1
2016,497,4,2020-02-27,1
2017,355,5,2020-02-24,1
2017,365,1,2020-02-24,1
2017,462,4,2020-02-24,1
2017,200,2,2020-02-24,1
2017,272,2,2020-02-24,1
2017,126,2,2020-02-24,1
2017,8,2,2020-02-24,1
2017,87,3,2020-02-24,1
2017,80,3,2020-02-24,1
2017,496,2,2020-02-24,1
2017,497,4,2020-02-24,1
2017,229,4,2020-02-24,1
2017,122,2,2020-02-24,1
2018,355,5,2020-02-26,1
2018,177,1,2020-02-26,1
2018,379,3,2020-02-26,1
2018,206,4,2020-02-26,1
2018,393,5,2020-02-26,1
2018,292,2,2020-02-26,1
2018,119,1,2020-02-26,1
2018,299,5,2020-02-26,1
2018,24,2,2020-02-26,1
2018,120,2,2020-02-26,1
2018,319,4,2020-02-26,1
2018,344,4,2020-02-26,1
2018,136,2,2020-02-26,1
2019,355,5,2020-02-24,1
2019,200,2,2020-02-24,1
2019,482,3,2020-02-24,1
2019,59,3,2020-02-24,1
2019,106,5,2020-02-24,1
2019,302,5,2020-02-24,1
2019,132,5,2020-02-24,1
2019,449,4,2020-02-24,1
2019,307,3,2020-02-24,1
2019,215,4,2020-02-24,1
2019,46,3,2020-02-24,1
2019,307,1,2020-02-24,1
2019,88,4,2020-02-24,1
2020,355,5,2020-02-24,1
2020,319,4,2020-02-24,1
2020,341,3,2020-02-24,1
2020,388,4,2020-02-24,1
2020,425,5,2020-02-24,1
2020,485,4,2020-02-24,1
2020,184,4,2020-02-24,1
2020,376,1,2020-02-24,1
2020,101,4,2020-02-24,1
2020,14,4,2020-02-24,1
2020,360,3,2020-02-24,1
2020,308,2,2020-02-24,1
2020,123,5,2020-02-24,1
2021,355,5,2020-02-27,1
2021,391,3,2020-02-27,1
2021,204,4,2020-02-27,1
2021,69,5,2020-02-27,1
2021,107,4,2020-02-27,1
2021,240,3,2020-02-27,1
2021,134,2,2020-02-27,1
2021,78,1,2020-02-27,1
2021,297,4,2020-02-27,1
2021,101,1,2020-02-27,1
2021,334,5,2020-02-27,1
2021,103,5,2020-02-27,1
2021,145,4,2020-02-27,1
2022,355,5,2020-02-24,1
2022,118,3,2020-02-24,1
2022,429,5,2020-02-24,1
2022,486,1,2020-02-24,1
2022,256,1,2020-02-24,1
2022,21,5,2020-02-24,1
2022,397,4,2020-02-24,1
2022,468,5,2020-02-24,1
2022,223,1,2020-02-24,1
2022,276,1,2020-02-24,1
2022,259,3,2020-02-24,1
2022,112,2,2020-02-24,1
2022,210,4,2020-02-24,1
2023,355,5,2020-02-25,1
2023,487,1,2020-02-25,1
2023,270,4,2020-02-25,1
2023,193,1,2020-02-25,1
2023,312,4,2020-02-25,1
2023,491,3,2020-02-25,1
2023,201,3,2020-02-25,1
2023,245,3,2020-02-25,1
2023,32,4,2020-02-25,1
2023,256,2,2020-02-25,1
2023,18,2,2020-02-25,1
2023,259,4,2020-02-25,1
2023,76,2,2020-02-25,1
2024,355,5,2020-02-23,1
2024,358,2,2020-02-23,1
2024,66,4,2020-02-23,1
2024,403,2,2020-02-23,1
2024,375,2,2020-02-23,1
2024,445,2,2020-02-23,1
2024,277,3,2020-02-23,1
2024,330,1,2020-02-23,1
2024,233,1,2020-02-23,1
2024,142,5,2020-02-23,1
2024,66,4,2020-02-23,1
2024,285,5,2020-02-23,1
2024,235,5,2020-02-23,1
2025,355,5,2020-02-23,1
2025,120,3,2020-02-23,1
2025,230,4,2020-02-23,1
2025,191,5,2020-02-23,1
2025,30,2,2020-02-23,1
2025,145,3,2020-02-23,1
2025,358,4,2020-02-23,1
2025,209,3,2020-02-23,1
2025,85,3,2020-02-23,1
2025,43,2,2020-02-23,1
2025,63,2,2020-02-23,1
2025,417,1,2020-02-23,1
2025,54,2,2020-02-23,1
2026,355,5,2020-02-27,1
2026,128,1,2020-02-27,1
2026,136,1,2020-02-27,1
2026,354,5,2020-02-27,1
2026,307,2,2020-02-27,1
2026,446,1,2020-02-27,1
2026,259,3,2020-02-27,1
2026,435,1,2020-02-27,1
2026,319,5,2020-02-27,1
2026,75,1,2020-02-27,1
2026,270,1,2020-02-27,1
2026,465,2,2020-02-27,1
2026,127,5,2020-02-27,1
2027,355,5,2020-02-24,1
2027,60,3,2020-02-24,1
2027,66,2,2020-02-24,1
2027,82,4,2020-02-24,1
2027,363,4,2020-02-24,1
2027,38,3,2020-02-24,1
2027,291,5,2020-02-24,1
2027,424,2,2020-02-24,1
2027,190,5,2020-02-24,1
2027,291,1,2020-02-24,1
2027,473,5,2020-02-24,1
2027,145,3,2020-02-24,1
2027,414,4,2020-02-24,1
2028,355,5,2020-02-27,1
2028,404,1,2020-02-27,1
2028,375,1,2020-02-27,1
2028,240,2,2020-02-27,1
2028,443,2,2020-02-27,1
2028,227,5,2020-02-27,1
2028,286,2,2020-02-27,1
2028,1,2,2020-02-27,1
2028,194,4,2020-02-27,1
2028,134,4,2020-02-27,1
2028,249,3,2020-02-27,1
2028,345,4,2020-02-27,1
2028,253,5,2020-02-27,1
2029,355,5,2020-02-25,1
2029,397,3,2020-02-25,1
2029,49,5,2020-02-25,1
2029,379,1,2020-02-25,1
2029,406,4,2020-02-25,1
2029,333,4,2020-02-25,1
2029,204,3,2020-02-25,1
2029,443,3,2020-02-25,1
2029,172,5,2020-02-25,1
2029,311,2,2020-02-25,1
2029,360,5,2020-02-25,1
2029,167,5,2020-02-25,1
2029,450,5,2020-02-25,1
2030,355,5,2020-02-26,1
2030,369,2,2020-02-26,1
2030,83,5,2020-02-26,1
2030,206,1,2020-02-26,1
2030,31,5,2020-02-26,1
2030,169,1,2020-02-26,1
2030,446,3,2020-02-26,1
2030,306,5,2020-02-26,1
2030,76,1,2020-02-26,1
2030,320,5,2020-02-26,1
2030,130,1,2020-02-26,1
2030,431,2,2020-02-26,1
2030,268,4,2020-02-26,1
2031,355,5,2020-02-23,1
2031,141,4,2020-02-23,1
2031,137,3,2020-02-23,1
2031,310,2,2020-02-23,1
2031,354,2,2020-02-23,1
2031,334,1,2020-02-23,1
2031,46,1,2020-02-23,1
2031,381,4,2020-02-23,1
2031,145,2,2020-02-23,1
2031,151,4,2020-02-23,1
2031,150,5,2020-02-23,1
2031,253,2,2020-02-23,1
2031,71,2,2020-02-23,1
2032,355,5,2020-02-24,1
2032,68,1,2020-02-24,1
2032,245,4,2020-02-24,1
2032,453,5,2020-02-24,1
2032,402,3,2020-02-24,1
2032,108,5,2020-02-24,1
2032,64,3,2020-02-24,1
2032,78,4,2020-02-24,1
2032,381,2,2020-02-24,1
2032,249,1,2020-02-24,1
2032,86,1,2020-02-24,1
2032,87,3,2020-02-24,1
2032,323,4,2020-02-24,1
2033,355,5,2020-02-27,1
2033,16,2,2020-02-27,1
2033,309,2,2020-02-27,1
2033,218,2,2020-02-27,1
2033,389,4,2020-02-27,1
2033,14,4,2020-02-27,1
2033,440,3,2020-02-27,1
2033,313,1,2020-02-27,1
2033,244,5,2020-02-27,1
2033,366,2,2020-02-27,1
2033,185,2,2020-02-27,1
2033,91,2,2020-02-27,1
2033,12,2,2020-02-27,1
2034,355,5,2020-02-25,1
2034,140,3,2020-02-25,1
2034,151,1,2020-02-25,1
2034,381,5,2020-02-25,1
2034,439,5,2020-02-25,1
2034,162,3,2020-02-25,1
2034,182,5,2020-02-25,1
2034,324,4,2020-02-25,1
2034,205,1,2020-02-25,1
2034,240,2,2020-02-25,1
2034,236,5,2020-02-25,1
2034,4,5,2020-02-25,1
2034,309,1,2020-02-25,1
2035,355,5,2020-02-25,1
2035,219,3,2020-02-25,1
2035,202,1,2020-02-25,1
2035,293,4,2020-02-25,1
2035,124,1,2020-02-25,1
2035,280,4,2020-02-25,1
2035,14,2,2020-02-25,1
2035,464,3,2020-02-25,1
2035,194,5,2020-02-25,1
2035,208,5,2020-02-25,1
2035,112,4,2020-02-25,1
2035,165,1,2020-02-25,1
2035,326,2,2020-02-25,1
2036,355,5,2020-02-25,1
2036,51,3,2020-02-25,1
2036,54,5,2020-02-25,1
2036,339,2,2020-02-25,1
2036,26,1,2020-02-25,1
2036,392,1,2020-02-25,1
2036,303,4,2020-02-25,1
2036,137,2,2020-02-25,1
2036,161,3,2020-02-25,1
2036,179,1,2020-02-25,1
2036,466,2,2020-02-25,1
2036,270,1,2020-02-25,1
2036,271,4,2020-02-25,1
2037,355,5,2020-02-27,1
2037,199,2,2020-02-27,1
2037,137,2,2020-02-27,1
2037,393,1,2020-02-27,1
2037,155,3,2020-02-27,1
2037,224,4,2020-02-27,1
2037,183,3,2020-02-27,1
2037,41,4,2020-02-27,1
2037,401,4,2020-02-27,1
2037,133,5,2020-02-27,1
2037,353,2,2020-02-27,1
2037,449,1,2020-02-27,1
2037,474,2,2020-02-27,1
2038,355,5,2020-02-24,1
2038,167,1,2020-02-24,1
2038,144,5,2020-02-24,1
2038,227,2,2020-02-24,1
2038,75,1,2020-02-24,1
2038,456,5,2020-02-24,1
2038,466,1,2020-02-24,1
2038,65,5,2020-02-24,1
2038,122,5,2020-02-24,1
2038,111,1,2020-02-24,1
2038,245,3,2020-02-24,1
2038,390,4,2020-02-24,1
2038,391,3,2020-02-24,1
2039,355,5,2020-02-24,1
2039,293,4,2020-02-24,1
2039,14,4,2020-02-24,1
2039,229,2,2020-02-24,1
2039,439,4,2020-02-24,1
2039,264,3,2020-02-24,1
2039,306,2,2020-02-24,1
2039,184,4,2020-02-24,1
2039,30,3,2020-02-24,1
2039,98,3,2020-02-24,1
2039,298,5,2020-02-24,1
2039,265,4,2020-02-24,1
2039,301,4,2020-02-24,1
2040,355,5,2020-02-24,1
2040,215,1,2020-02-24,1
2040,302,2,2020-02-24,1
2040,386,3,2020-02-24,1
2040,73,2,2020-02-24,1
2040,419,4,2020-02-24,1
2040,268,5,2020-02-24,1
2040,421,3,2020-02-24,1
2040,460,1,2020-02-24,1
2040,345,4,2020-02-24,1
2040,388,4,2020-02-24,1
2040,77,5,2020-02-24,1
2040,13,5,2020-02-24,1
2041,355,5,2020-02-25,1
2041,192,2,2020-02-25,1
2041,241,3,2020-02-25,1
2041,231,3,2020-02-25,1
2041,383,2,2020-02-25,1
2041,205,2,2020-02-25,1
2041,488,5,2020-02-25,1
2041,455,1,2020-02-25,1
2041,310,2,2020-02-25,1
2041,20,2,2020-02-25,1
2041,312,1,2020-02-25,1
2041,311,1,2020-02-25,1
2041,188,4,2020-02-25,1
2042,355,5,2020-02-26,1
2042,221,2,2020-02-26,1
2042,220,3,2020-02-26,1
2042,317,4,2020-02-26,1
2042,212,5,2020-02-26,1
2042,123,5,2020-02-26,1
2042,111,5,2020-02-26,1
2042,3,1,2020-02-26,1
2042,317,2,2020-02-26,1
2042,119,3,2020-02-26,1
2042,385,1,2020-02-26,1
2042,246,1,2020-02-26,1
2042,44,2,2020-02-26,1
2043,355,5,2020-02-23,1
2043,41,1,2020-02-23,1
2043,458,1,2020-02-23,1
2043,217,5,2020-02-23,1
2043,441,4,2020-02-23,1
2043,297,3,2020-02-23,1
2043,421,3,2020-02-23,1
2043,250,1,2020-02-23,1
